X,Y,OBJECTID,CommunityID,CommunityName,Location,Latitude,Longitude,Sq_Mi_Land,Sq_Mi_Water,Section,Township,Range,Meridian,Climate,AsOfDate,IsMostRecent,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-135.37500524,59.159989093,275,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F},Mud Bay,"Mud Bay lies just south of Haines, off Mud Bay Road, on the Chilkat Inlet in Haines Borough.",59.16,-135.375,,,30,031S,060E,C,"Mud Bay falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{CA115CEA-0C34-4B71-B506-9CE70CA8E979},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-143.011785947,62.37195602,276,{8DFCE93A-8EBA-43DF-B553-ABE121D98529},Nabesna,"Nabesna is located in the northern part of the Wrangell-St. Elias National Park and Preserve. Nabesna is accessed via Nabesna Road, a gravel road connecting to the Tok Cut-Off at Slana.",62.3713,-143.013,,,21,007N,013E,C,"Nabesna falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{1BB48902-38F4-41C3-9DDE-4E7B21A362ED},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-157.019913762,58.7282158670001,277,{BECA4B02-6040-43FA-93A9-D551AD5AB86B},Naknek,"Naknek is located on the north bank of the Naknek River, at the northeastern end of Bristol Bay. It is 297 miles southwest of Anchorage.",58.7331,-157.0052,,,2,017S,047W,S,"Naknek falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{6E2AD108-3C2C-49F4-9C71-9A4E787B1655},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-151.919921016,59.3544344920001,278,{69A94C10-7F0D-42A7-93D9-CE014277D75A},Nanwalek,"Nanwalek is located at the southern tip of the Kenai Peninsula, southwest of Seldovia and east of Port Graham.",59.3544,-151.9202,,,35,009S,016W,S,"Nanwalek falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{B62A5497-65F1-429E-B0B2-54CB518F333D},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-158.732844086,61.53637174,279,{FAC22325-82C3-44BC-97AA-D61D1CF9E319},Napaimute,"Napaimute is located on the north bank of the Kuskokwim River, 28 miles east of Aniak in the Kilbuck-Kuskokwim Mountains.",61.5286,-158.7463,,,29,017N,052W,S,"Napaimute falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{9EB30685-FB6A-40D0-A0C4-CE4ECBD421CF},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-161.972626021,60.6943313370001,280,{16F1264E-DF67-4828-9E72-1AB821AB3F99},Napakiak,"Napakiak is on the north bank of the Kuskokwim River, 15 miles southwest of Bethel. It is located on an island between the Kuskokwim River and Johnson's Slough. It lies 407 miles west of Anchorage.",60.6941,-161.9709,4.7,0.3,17,007N,072W,S,"Napakiak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. The Kuskokwim River is typically ice-free from June through October.",2018/09/17 08:00:00+00,1,{1B85A4ED-CDE8-439C-A6F9-60A04A78C7FD},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-161.753197056,60.708233561,281,{6D864316-582B-4749-A178-D9BAD04003D1},Napaskiak,"Napaskiak is located on the east bank of the Kuskokwim River, along the Napaskiak Slough, 7 miles southeast of Bethel.",60.7078,-161.7608,3.5,0.4,9,007N,071W,S,"Napaskiak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Napaskiak is strongly influenced by storms and patterns in the Bering Sea and also by inland continental weather.",2018/09/17 08:00:00+00,1,{C542050A-7D23-4C3E-B135-D24174716522},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-133.202678144,55.86896699,282,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC},Naukati Bay,Naukati Bay is located on the west coast of Prince of Wales Island in Southeast Alaska.,55.869,-133.2027,,,19,069S,080E,C,"Naukati Bay falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{15C3917A-F4D4-4AB0-910F-78829C99FCBE},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-146.778916475,61.9898422030001,283,{53719238-336A-4B67-82E2-32339DE9CD8E},Nelchina,"Nelchina is located between mileposts 137.5 and 150.5 of the Glenn Highway, at the junction of the Little Nelchina River and Crooked Creek. It is about 30 miles west of Glennallen and Mendeltna, just east of the Mat-Su Borough boundary.",61.9898,-146.7789,,,1,002N,009W,C,"Nelchina falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{57FB23FA-E8F5-4707-9299-82AAF3750A8A},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-161.201849825,56.001206036,284,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4},Nelson Lagoon,"Nelson Lagoon is located on the northern coast of the Alaska Peninsula, on a narrow sand spit that separates the lagoon from the Bering Sea. It is 580 miles southwest of Anchorage.",56.0012,-161.2019,,,25,048S,077W,S,"Nelson Lagoon falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms. Frequent and dramatic weather changes occur, with a constant prevailing wind of 20 to 25 mph.",2018/09/17 08:00:00+00,1,{7E8B0D61-382A-4BD7-8E70-E006E4EFCF70},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-149.090741364,64.5627092120001,285,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4},Nenana,"Nenana is located in Interior Alaska, 55 road miles southwest of Fairbanks on the George Parks Highway. Nenana is located at mile 412 of the Alaska Railroad, on the south bank of the Tanana River, just east of the mouth of the Nenana River. It lies 304 road miles northeast of Anchorage.",64.5619,-149.0883,6,0.1,14,004S,008W,F,"Nenana falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The river is ice-free from mid-May to mid-October.",2018/09/17 08:00:00+00,1,{5572C52E-484B-416C-9DAB-2E6AF7F88F5C},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-157.311288564,59.4515508550001,286,{0C233779-E987-4620-A2DB-33C5FF299964},New Stuyahok,"New Stuyahok is located on the Nushagak River, about 12 miles upriver from Ekwok and 52 miles northeast of Dillingham. The village has been constructed at two elevations -- one 25 feet above river level and one about 40 feet above river level.",59.4503,-157.313,32.6,2,29,008S,047W,S,"New Stuyahok falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Fog and low clouds are common during the summer; strong winds often preclude access during the winter. The river is ice-free from June through mid-November.",2018/09/17 08:00:00+00,1,{0505C6E6-D8CA-452D-A271-B6C8F6FA23EB},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-154.894800179,59.7209709520001,287,{510DC86B-4E8B-482F-9372-E63914E50E7D},Newhalen,"Newhalen is located on the north shore of Iliamna Lake, at the mouth of Newhalen River, 5 miles south of Iliamna and 320 miles southwest of Anchorage.",59.7198,-154.8963,6.1,2.3,28,005S,033W,S,"Newhalen falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{F4D83F06-6983-4E27-939C-2E5D3404B689},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-152.651793991,66.5394559980001,288,{D37AAF42-E59A-4EC3-9C18-99E9434C4112},New Allakaket,"New Allakaket is on the south bank of the Koyukuk River, adjacent to and south of the City of Allakaket. It lies approximately 190 air miles northwest of Fairbanks and 57 miles upriver from Hughes. The Village of Alatna is located directly across the river.",66.5395,-152.6518,,,23,020N,024W,F,"New Allakaket falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. Extended periods of -40 °F are common. The highest temperature ever recorded was 94 °F, and the lowest was -75 °F. The Koyukuk River is ice-free from June through October.",2018/09/17 08:00:00+00,1,{613609FF-3C91-4E3A-9891-F0A091A95B92},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-164.629416232,60.9368638240001,289,{258C640B-3DF8-425C-8445-188CD6A6A660},Newtok,Newtok is on the Ninglick River north of Nelson Island in the Yukon-Kuskokwim Delta Region. It is 94 miles northwest of Bethel.,60.9369,-164.6294,,,24,010N,087W,S,"Newtok falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{9D448EDF-E907-46E2-9EA1-2681F2D9B6FD},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-164.729966413,60.4799803010001,290,{A83F4C9F-FA93-4FC6-974A-39BA917BA023},Nightmute,"Nightmute is located on Nelson Island, in western Alaska. It is 18 miles upriver from Toksook Bay and 100 miles west of Bethel.",60.477,-164.7221,97,4.6,33,005N,088W,S,"Nightmute falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{E870225B-71C6-4A1D-8BF0-B238293B7ECE},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-151.296925587,60.7345972250001,291,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6},Nikiski,"Nikiski is located on the Kenai Peninsula, 9 miles north of the City of Kenai, off of the Sterling Highway. It is also known as Port Nikiski and Nikishka.",60.7346,-151.2969,,,36,008N,012W,S,"Nikiski falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{64D3E88D-6D03-4F11-B224-DCBDDEF7788E},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-151.613114709,59.8113256880001,292,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465},Nikolaevsk,"Nikolaevsk is located on the Kenai Peninsula, inland near Anchor Point. It lies on a road leading from North Fork Road and the Sterling Highway. It was named to honor St. Nicholas, the patron saint of the town's church.",59.8119,-151.6106,,,24,004S,014W,S,"Nikolaevsk falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{D423ABDE-33F6-4CB9-A4E9-8F9178630F5A},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-154.375215981,63.013732034,293,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D},Nikolai,"Nikolai is located in Interior Alaska on the south fork of the Kuskokwim River, 46 air miles east of McGrath.",63.0135,-154.3741,4.5,0.3,31,028S,024E,K,"Nikolai falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The river is generally ice-free from June through October.",2018/09/17 08:00:00+00,1,{2D287439-3F67-4C80-8B2A-0C7FD64B8867},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-168.860183477,52.940108953,294,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3},Nikolski,"Nikolski is located on Nikolski Bay, off the southwest end of Umnak Island, one of the Fox Islands. It lies 116 air miles west of Unalaska and 900 air miles from Anchorage.",52.9401,-168.8602,,,34,083S,136W,S,"Nikolski falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms. Strong winds are frequent during the winter, and fog during the summer, which limits accessibility.",2018/09/17 08:00:00+00,1,{0A2546C6-D2E0-4107-ADAD-80DD205588B3},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-151.675101158,60.04305213,295,{95A8CBA5-6323-4734-AA72-89B097FBD56F},Ninilchik,"Ninilchik lies on the west coast of the Kenai Peninsula on the Sterling Highway, 38 miles southwest of the City of Kenai and 188 road miles from Anchorage. The community lies between mileposts 119 and 144 of the Sterling Highway; a business center has developed between Ninilchik River and Deep Creek.",60.0432,-151.6758,,,34,001S,014W,S,"Ninilchik falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers. Winter temperatures range from 14 to 27 °F; summer temperatures vary from 45 to 65 °F. Average annual precipitation is 24 inches.",2018/09/17 08:00:00+00,1,{255F5789-F349-4B2F-AA29-BBB41900BCE7},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-162.988500031,67.571816799,296,{03C93982-6D21-4D8C-B2D5-1090F45A812A},Noatak,"Noatak is located on the west bank of the Noatak River, 55 miles north of Kotzebue and 70 miles north of the Arctic Circle. This is the only settlement on the 396 mile-long Noatak River, just west of the 66-million acre Noatak National Preserve.",67.5718,-162.9885,,,17,025N,019W,K,"Noatak falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm. Temperature extremes have been recorded from -59 to 75 °F. The Noatak River is navigable by shallow-draft boats from early June to early October.",2018/09/17 08:00:00+00,1,{CB41F211-25A7-4062-B362-CF552E1F38D3},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-165.408559864,64.4980896880001,297,{72E9842F-ABE0-4390-9A93-917EDB1CF17B},Nome,"Nome was built along the Bering Sea on the south coast of the Seward Peninsula, facing Norton Sound. It lies 539 air miles northwest of Anchorage, a 75-minute flight. It lies 102 miles south of the Arctic Circle and 161 miles east of Russia.",64.4976,-165.3841,12.5,9.1,36,011S,034W,K,"Nome falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{399DB457-533E-48B9-BF75-AB397958BF76},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-154.857571399,59.9678738710001,298,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB},Nondalton,"Nondalton is located on the west shore of Six Mile Lake, between Lake Clark and Iliamna Lake, 190 miles southwest of Anchorage.",59.9668,-154.857,8.4,0.4,31,002S,032W,S,"Nondalton falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{58E820AE-9765-4924-9E33-2BC49E148506},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-161.046825761,66.833345041,299,{E4853413-2729-4F25-AE7D-845D797872A7},Noorvik,"Noorvik is located on the right bank of the Nazuruk Channel of the Kobuk River, 33 miles northwest of Selawik and 45 miles east of Kotzebue. The village is downriver from the 1.7-million acre Kobuk Valley National Park.",66.8329,-161.0437,1,0.4,34,017N,011W,K,"Noorvik falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm. The Kobuk River is navigable from early June to mid-October.",2018/09/17 08:00:00+00,1,{23295DA3-A7F0-49F4-A15A-FA59991ED677},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
-149.3107243,61.6183777000001,300,{DCAD0CFE-6A84-4C8F-9B32-597927D02D3A},North Lakes,"North Lakes is located approximately three miles east of Wasilla in the Matanuska-Susitna Borough. It is north of the South Lakes CDP, east of Wasilla City Limits and the Tanaina CDP, south of the Fishhook CDP and west of the Farm Loop CDP",61.609,-149.3042,,,32,018N,001E,S,"North Lakes falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{9FBE2191-51FC-4022-BD06-6D6D7EC56634},,,GIS_OWNER_CDO,2023/09/27 07:14:33+00
-147.351496479,64.7549026460001,301,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC},North Pole,"North Pole is located 14 miles southeast of Fairbanks on the Richardson Highway. It lies 386 miles north of Anchorage and 2,347 miles northwest of Seattle.",64.7463,-147.3688,4.2,0.1,16,002S,002E,F,"North Pole falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. Moderate rainfall, dry air, and long hours of daylight during the summer characterize North Pole.",2018/09/17 08:00:00+00,1,{868D2C0F-0CE1-4386-B63C-134DFCD46163},,,GIS_OWNER_CDO,2018/09/18 03:39:50+00
