X,Y,OBJECTID,PCECommunity,CommunityName,EntityName,DataYear,Population,ReportedPeriods,ResidentialCustomers,CommunityFacilitiesCustomers,OtherCustomers,ResidentialkWhEligibleforPCE,FacilitieskWhEligibleforPCE,TotalkWhEligibleforPCECredit,TotalkWhSold,TotalDieselFuelUsed,TotalCostOfFuel,AveragePriceOfFuelPerGallon,TotalNonFuelExpenses,YearToDatePCEDisbursements,TotalDieselGeneratedkWh,TotalNonDieselGeneratedkWh,TotalPurchasedkWhs,ResidentialRateBasedOn500kWh,PCERateApplied,EffectiveResidentialRate,Notes,IsMostRecent,CommunityAggRowPos
514789.763027999,1479498.63086065,1708,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2017,120,12,49,5,18,130921,18642,149563,353020,0,,,,38657,0,0,0,0.5664,0.2565,0.3099,,,1
514789.763027999,1479498.63086065,1709,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2016,125,12,49,5,19,132411,16527,148938,339904,0,,,,43633,0,0,0,0.4819,0.1835,0.2984,Part of the Slana-Chistochina grid.,,1
514789.763027999,1479498.63086065,1710,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2015,127,12,49,5,17,132200,23789,155989,343511,0,,,,63954,0,0,0,0.5809,0.2871,0.2938,Part of the Slana-Chistochina grid.,,1
514789.763027999,1479498.63086065,1711,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2014,125,12,49,5,15,133796,20818,154614,338247,84,315,3.75,35654,75343,938,0,0,0.7043,0.4703,0.234,Part of the Slana-Chistochina grid. Diesel generation is from backup generators.,,1
514789.763027999,1479498.63086065,1712,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2013,126,12,51,5,15,147056,23267,170323,360002,0,,,36424,79951,0,0,0,0.689,0.422,0.267,"See Slana; became part of the Slana-Chistochina grid Aug 11",,1
514789.763027999,1479498.63086065,1713,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2012,112,12,54,5,12,141798,26104,167902,369267,2882,11096,3.85,39586,87050,34047,0,0,0.6986,0.4878,0.2108,"See Slana; became part of the Slana-Chistochina grid Aug 11",,1
514789.763027999,1479498.63086065,1714,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2011,120,,46,5,,117202,27787,144989,343876,32387,108005.83,3.33,48154,62559,397000,0,0,0.6948,0.4971,0.1977,,,1
514789.763027999,1479498.63086065,1715,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2010,112,,42,5,,107700,32114,139814,315020,29445,70935.61,2.41,53627,52250,361920,0,0,0.6085,0.4184,0.1901,,,1
514789.763027999,1479498.63086065,1716,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2006,139,,35,6,,84075,37693,121768,307311,362120,68142.91,2.2365,48004.94,37527.14,362120,,,0.5487,0.381,0.1677,,,1
514789.763027999,1479498.63086065,1717,Mentasta Lake PCE,Mentasta Lake,Alaska Power Company,2001,125,,32,6,,73950,87239,161189,300572,28611,35531,1.24,50677.24,39138.9,331600,,,0.4017,0.1885,0.2132,,,1
-567218.99555468,1248842.02906127,1718,"Newtok; Mertarvik PCE",Mertarvik,Ungusraq Power Company,2023,264,12,96,6,24,255779,26158,281937,516145,22894,101148,4.42,36000,175581,522868,0,0,0.8,0.6042,0.1958,"Rpt Diesel kWh Gen & PHouse Consu = 1 mth, Fuel Used = 7 mths",1,2
218083.07061332,1695656.59737064,1719,Minto PCE,Minto,Alaska Village Electric Cooperative,2023,156,12,75,6,23,314927,131040,445967,803842,46374,167137,3.6,205206,160950,835536,0,0,0.6444,0.3924,0.252,,1,1
218083.07061332,1695656.59737064,1720,Minto PCE,Minto,Alaska Village Electric Cooperative,2022,155,12,76,7,18,267821,130200,398021,775659,65454,169332,2.59,154239,95953,810145,0,0,0.5769,0.3227,0.2542,,,1
218083.07061332,1695656.59737064,1721,Minto PCE,Minto,Alaska Village Electric Cooperative,2021,170,12,75,7,20,248167,142800,390967,683874,54396,106738,1.96,134842,80192,721426,0,0,0.4815,0.2221,0.2594,,,1
218083.07061332,1695656.59737064,1722,Minto PCE,Minto,Alaska Village Electric Cooperative,2020,208,12,74,7,17,230760,157559,388319,630841,40815,102931,2.52,132860,105576,664587,0,0,0.5327,0.2708,0.2619,,,1
218083.07061332,1695656.59737064,1723,Minto PCE,Minto,Alaska Village Electric Cooperative,2019,201,12,69,7,17,231559,140128,371687,604471,51686,133924,2.59,127530,101620,639231,0,0,0.5391,0.2981,0.241,,,1
218083.07061332,1695656.59737064,1724,Minto PCE,Minto,Alaska Village Electric Cooperative,2018,212,12,73,7,18,247785,128563,376348,585530,45639,100983,2.21,127763,93834,623888,0,0,0.49,0.2515,0.2385,,,1
218083.07061332,1695656.59737064,1725,Minto PCE,Minto,Alaska Village Electric Cooperative,2017,210,12,77,7,18,251469,127309,378778,610169,50390,95907,1.9,120422,74799,654057,0,0,0.4268,0.2138,0.213,,,1
218083.07061332,1695656.59737064,1726,Minto PCE,Minto,Alaska Village Electric Cooperative,2016,205,12,74,6,18,245106,123849,368955,613628,48188,109123,2.26,174332,104482,662419,0,0,0.4419,0.2281,0.2138,,,1
218083.07061332,1695656.59737064,1727,Minto PCE,Minto,Alaska Village Electric Cooperative,2015,214,12,74,5,19,238500,143434,381934,601976,46468,150871,3.25,148026,145581,647709,0,0,0.5922,0.3717,0.2205,,,1
218083.07061332,1695656.59737064,1728,Minto PCE,Minto,Alaska Village Electric Cooperative,2014,223,12,73,5,19,234240,128600,362840,562453,43585,154865,3.55,131692,144704,599890,0,0,0.6134,0.4109,0.2025,,,1
218083.07061332,1695656.59737064,1729,Minto PCE,Minto,Alaska Village Electric Cooperative,2013,209,12,74,5,16,231741,140415,372156,594914,48730,178692,3.67,163129,147247,634546,0,0,0.6054,0.4105,0.1949,"Sep,Nov,Mar reported generation < sales",,1
218083.07061332,1695656.59737064,1730,Minto PCE,Minto,Alaska Village Electric Cooperative,2012,210,12,68,6,16,249261,148430,397691,629496,47865,229847,4.8,183641,162429,676411,0,0,0.6371,0.4172,0.2199,,,1
218083.07061332,1695656.59737064,1731,Minto PCE,Minto,Alaska Village Electric Cooperative,2011,191,,81,5,,258135,135390,393525,642004,53746,160159.36,2.98,162951,131568,676101,0,0,0.5675,0.3595,0.208,,,1
218083.07061332,1695656.59737064,1732,Minto PCE,Minto,Alaska Village Electric Cooperative,2010,190,,82,5,,264386,135245,399631,615575,52495,127737.18,2.43,156131,110515,675768,0,0,0.4771,0.2644,0.2127,,,1
218083.07061332,1695656.59737064,1733,Minto PCE,Minto,Alaska Village Electric Cooperative,2006,207,,87,7,,270679,135288,405967,621068,714292,133928.11,2.2013,,98387.8,714292,,,0.53,0.3318,0.1982,Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
218083.07061332,1695656.59737064,1734,Minto PCE,Minto,Alaska Village Electric Cooperative,2001,248,,93,4,,298024,141989,440013,620605,56634,68787.71,1.21,,94638.74,676067,,,0.4345,0.1926,0.2419,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
-504640.533465355,1383006.48491385,1735,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2023,602,12,159,17,55,807443,313899,1121342,2690799,0,0,,686913,302638,0,0,0,0.5803,0.2747,0.3056,,1,1
-504640.533465355,1383006.48491385,1736,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2022,753,12,167,17,52,726384,274149,1000533,2564755,0,0,,509998,221001,0,0,0,0.4682,0.2195,0.2487,,,1
-504640.533465355,1383006.48491385,1737,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2021,808,12,170,16,47,764571,236747,1001318,2480508,74413,206570,2.78,489089,251954,1110405,0,0,0.4906,0.2095,0.2811,,,1
-504640.533465355,1383006.48491385,1738,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2020,804,12,176,18,46,756937,273544,1030481,2530438,188137,597073,3.17,532930,319418,2704549,0,0,0.5557,0.2926,0.2631,,,1
-504640.533465355,1383006.48491385,1739,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2019,811,12,178,18,46,766813,293400,1060213,2533268,197949,633611,3.2,534465,319409,2704370,0,0,0.568,0.3256,0.2424,,,1
-504640.533465355,1383006.48491385,1740,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2018,860,12,179,18,46,769316,336197,1105513,2563623,190526,499265,2.62,559386,277312,2747912,0,0,0.4947,0.2559,0.2388,,,1
-504640.533465355,1383006.48491385,1741,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2017,902,12,179,18,46,755748,295289,1051037,2595824,194865,511730,2.63,512308,303809,2774056,0,0,0.4976,0.281,0.2166,,,1
-504640.533465355,1383006.48491385,1742,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2016,857,12,183,18,49,787013,296439,1083452,2613399,188143,586415,3.12,742467,370254,2806444,0,0,0.5572,0.3376,0.2196,,,1
-504640.533465355,1383006.48491385,1743,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2015,862,12,181,18,48,800177,340887,1141064,2750736,191811,764806,3.99,676406,464009,2912484,0,0,0.6186,0.3968,0.2218,,,1
-504640.533465355,1383006.48491385,1744,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2014,830,12,186,20,41,730839,374886,1105725,2693134,203032,807516,3.98,630565,458433,2872339,0,0,0.6256,0.4225,0.2031,,,1
-504640.533465355,1383006.48491385,1745,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2013,835,12,194,19,30,755579,400720,1156299,2807175,231402,892712,3.86,769745,443272,2983169,0,0,0.5989,0.4043,0.1946,,,1
-504640.533465355,1383006.48491385,1746,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2012,813,12,190,17,28,735430,375850,1111280,2644171,209103,781356,3.74,620666,417624,2824188,0,0,0.6135,0.3948,0.2187,,,1
-504640.533465355,1383006.48491385,1747,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2011,782,,191,21,,742911,381697,1124608,2722358,195509,637420.12,3.26,690979,338899,2849792,0,0,0.5263,0.3203,0.206,,,1
-504640.533465355,1383006.48491385,1748,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2010,765,,195,17,,745637,349204,1094841,2650142,189184,597266.41,3.16,672169,352870,2799595,0,0,0.5062,0.292,0.2142,,,1
-504640.533465355,1383006.48491385,1749,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2006,769,,208,16,,730210,291042,1021252,2507186,2680885,326183.66,1.8097,,215278.58,2680885,,,0.4571,0.2626,0.1945,Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-504640.533465355,1383006.48491385,1750,Mountain Village PCE,Mountain Village,Alaska Village Electric Cooperative,2001,757,,182,21,,675782,296044,971826,2260455,184102,222606.51,1.21,,200439.39,2435118,,,0.3906,0.1617,0.2289,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
-174279.43217255,974059.91252268,1751,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2023,822,12,734,37,394,2023134,690480,2713614,20703286,1525892,4452763,2.92,8066427,898012,22027963,0,0,0.5765,0.3654,0.2111,,1,1
-174279.43217255,974059.91252268,1752,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2022,868,12,779,38,412,1806616,729119,2535735,21536800,1648054,3271326,1.98,7321175,644867,24489126,0,0,0.5765,0.2747,0.3018,,,1
-174279.43217255,974059.91252268,1753,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2021,869,12,744,38,393,1869321,729960,2599281,21475384,1575045,3252711,2.07,4282143,646885,23353689,0,0,0.5054,0.2386,0.2668,,,1
-174279.43217255,974059.91252268,1754,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2020,879,12,734,37,409,1864563,738360,2602923,20290590,1512978,3671048,2.43,3716753,737234,22435964,0,0,0.5029,0.2819,0.221,Non-Fuel Costs = 9 Months,,1
-174279.43217255,974059.91252268,1755,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2019,887,12,736,38,397,1875201,744170,2619371,24231563,1758588,3676877,2.09,4044116,708821,26290460,0,0,0.4914,0.2814,0.21,Non-fuel costs = 11 months,,1
-174279.43217255,974059.91252268,1756,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2018,874,12,733,38,393,1894814,734086,2628900,21366158,1567417,3061769,1.95,4061463,707978,22848137,0,0,0.463,0.2578,0.2052,,,1
-174279.43217255,974059.91252268,1757,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2017,887,12,643,37,350,1910803,745080,2655883,20876750,1645792,3634613,2.21,3043588,772334,23089873,0,0,0.54,0.2815,0.2585,,,1
-174279.43217255,974059.91252268,1758,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2016,942,12,643,37,350,1903475,787430,2690905,20000803,1462199,4185695,2.86,4098282,941486,21880090,0,0,0.4697,0.329,0.1407,"June 2016 reimb below base rate; adjustment pending",,1
-174279.43217255,974059.91252268,1759,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2015,933,12,738,40,359,1896186,783720,2679906,18644005,1361828,5115696,3.76,4509821,1087715,21089894,0,0,0.575,0.3987,0.1763,,,1
-174279.43217255,974059.91252268,1760,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2014,987,12,738,40,359,1931681,829080,2760761,18506758,1258272,4435717,3.53,3781245,1087628,20231754,0,0,0.5903,0.4175,0.1728,,,1
-174279.43217255,974059.91252268,1761,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2013,1035,12,808,40,358,1969096,832602,2801698,18584664,1354015,4889720,3.61,3583297,1048271,20740023,0,0,0.5856,0.3963,0.1893,,,1
-174279.43217255,974059.91252268,1762,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2012,997,12,749,41,338,2078184,820768,2898952,18126732,1291844,4508306,3.49,2662566,861037,20056950,0,0,0.5775,0.3706,0.2069,,,1
-174279.43217255,974059.91252268,1763,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2011,967,,735,34,,2089161,775610,2864771,19305635,1376440,3630640.89,2.64,3868305,656153,21160054,0,0,0.5188,0.236,0.2828,,,1
-174279.43217255,974059.91252268,1764,"Naknek; South Naknek; King Salmon PCE",Naknek,Naknek Electric,2010,1029,,743,37,,2042148,857096,2899244,19619106,1389062,4039631.8,2.91,2834183,657553,21192783,0,0,0.5149,0.2262,0.2887,,,1
-174279.43217255,974059.91252268,1765,Naknek PCE,Naknek,Naknek Electric,2006,1093,,704,38,,2034693,862055,2896748,19197774,22397342,2883115.85,1.9244,2752900.19,332049.99,22397342,,,0.313,0.1855,0.1275,,,1
-174279.43217255,974059.91252268,1766,Naknek PCE,Naknek,Naknek Electric,2001,1224,,716,36,,2156961,909098,3066059,18686553,1377100,1308806,0.95,2416837,238368.36,20802849,,,0.2164,0.0602,0.1562,,,1
-432827.103657056,1215958.46314431,1767,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2023,361,12,108,4,20,362258,38039,400297,721812,0,0,,384697,104961,0,0,770428,0.766,0.2642,0.5018,Purchases power from AVEC,1,1
-432827.103657056,1215958.46314431,1768,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2022,370,12,107,4,20,360273,38937,399210,735611,0,0,,118789,103008,0,0,776859,0.766,0.2584,0.5076,Purchases power from AVEC,,1
-432827.103657056,1215958.46314431,1769,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2021,351,12,104,4,18,357868,38474,396342,718272,0,,,192161,141207,0,0,711676,0.766,0.3308,0.4352,"Purchased Power & Non-fuel Costs = 11 Months; Pwrhse Consumption Not Reported",,1
-432827.103657056,1215958.46314431,1770,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2020,344,12,108,4,23,341698,38040,379738,762566,0,,,97432,150359,0,0,776021,0.8043,0.3865,0.4178,Non-Fuel Costs = 10 Months. Powerhouse Consumption Not Reported.,,1
-432827.103657056,1215958.46314431,1771,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2019,363,12,108,4,24,323275,35821,359096,531495,0,,,72837,120840,0,0,577813,0.6972,0.3382,0.359,"Non-fuel costs = 10 months, Powerhouse consumption not reported",,1
-432827.103657056,1215958.46314431,1772,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2018,355,12,107,4,24,350348,38618,388966,634910,7864,2282,0.29,123377,111969,217,0,678406,0.6972,0.3122,0.385,Value shown as Avg. Price of Fuel is the $/kWh purchase price from AVEC,,1
-432827.103657056,1215958.46314431,1773,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2017,379,12,109,4,20,332156,32138,364294,540391,0,,,102632,143882,0,0,577169,0.825,0.3362,0.4888,Power purchased from AVEC,,1
-432827.103657056,1215958.46314431,1774,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2016,387,12,107,3,23,341157,28959,370116,548006,0,,,97204,178448,0,0,592584,0.825,0.4437,0.3813,Power purchased from AVEC,,1
-432827.103657056,1215958.46314431,1775,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2015,362,12,107,3,22,349339,28231,377570,604104,0,,,141245,212372,0,0,638719,0.845,0.5488,0.2962,Power purchased from AVEC,,1
-432827.103657056,1215958.46314431,1776,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2014,358,12,105,3,25,351705,27907,379612,575267,0,,,177196,232878,0,0,614880,0.8944,0.6085,0.2859,"Power purchased from Bethel Utilities; Only 11 mo's non fuel reported",,1
-432827.103657056,1215958.46314431,1777,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2013,359,12,111,3,27,341689,29081,370770,566601,0,,,150111,209309,0,0,619200,0.84,0.6037,0.2363,Power is purchased from Bethel Utilities Corp.,,1
-432827.103657056,1215958.46314431,1778,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2012,354,12,101,3,28,340569,31975,372544,652538,0,,,132436,213822,0,0,685440,0.8,0.6175,0.1825,Power is purchased from Bethel Utilities Corp.,,1
-432827.103657056,1215958.46314431,1779,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2011,337,,104,4,,353649,34444,388093,585950,0,0,0,152634,175746,0,0,631200,0.8863,0.4663,0.42,kWh purchased 06/11 estimated based on sales.,,1
-432827.103657056,1215958.46314431,1780,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2010,348,,104,4,,349734,30593,380327,557961,7900,4.95,0,124295,210295,880,0,572160,0.2756,0.0535,0.2221,,,1
-432827.103657056,1215958.46314431,1781,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2006,360,,92,4,,348769,33591,382360,541074,28840,4815,2.5,83380.46,117996.57,28840,,562800,0.5283,0.3157,0.2126,All kWhs purchased were diesel generated.,,1
-432827.103657056,1215958.46314431,1782,Napakiak PCE,Napakiak,Napakiak Ircinraq Power Company,2001,373,,96,5,,355399,17860,373259,599246,,,,142214.13,117865.74,,,681300,0.5861,0.2847,0.3014,"Calculations for Total Fuel Used,Total Cost of Fuel, Avergae Price of Fuel and Total Diesel Generated could not be calculated due to lack of data or ther circumstances. All kWh were diesel generated",,1
-420788.280794596,1216092.28363176,1783,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2023,487,12,103,8,38,418089,41375,459464,696140,59723,256826,4.3,227710,134828,909969,0,0,0.7,0.3135,0.3865,"Rptd Diesel kWh gen = 7 mths, Non Fuel = 9 mths, Fuel Used & Phouse Cons. 10 mth",1,1
-420788.280794596,1216092.28363176,1784,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2022,434,12,111,8,38,388348,40566,428914,691860,87611,255270,2.91,55251,71451,958942,0,0,0.7,0.2595,0.4405,"Reported diesel kWh gen=10 Months, Reported non fuel expenses = 8 months",,1
-420788.280794596,1216092.28363176,1785,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2021,440,12,111,8,34,396549,37028,433577,693788,83875,245817,2.93,126516,75125,1045204,0,0,0.7,0.1469,0.5531,Non-fuel Costs = 5 Months,,1
-420788.280794596,1216092.28363176,1786,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2020,433,12,111,8,34,359265,36092,395357,641967,64938,205446,3.16,124465,81158,581641,0,0,0.7,0.2049,0.4951,kWh's Generated & Powerhouse Consumption = 9 Months,,1
-420788.280794596,1216092.28363176,1787,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2019,454,12,106,8,38,362493,44096,406589,643416,78880,256009,3.25,,86646,427153,0,0,0.7,0.2118,0.4882,"Non-fuel not reported, unable to verify kWh generated and powerhoues consumption",,1
-420788.280794596,1216092.28363176,1788,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2018,458,12,109,8,32,383527,54529,438056,657088,83480,381646,4.57,38095,154076,1032498,0,0,0.7,0.231,0.469,,,1
-420788.280794596,1216092.28363176,1789,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2017,444,12,110,4,32,383948,31645,415593,932563,72885,224281,3.08,,98943,441172,0,0,0.7,0.3973,0.3027,"Missing 8 months diesel generation; non-fuel costs not provided",,1
-420788.280794596,1216092.28363176,1790,Napaskiak PCE,Napaskiak,Napaskiak Electric Utility,2016,451,8,111,8,30,257443,11867,269310,573674,46715,174128,3.73,,82513,803105,0,0,0.7,0.2309,0.4691,"Only 8 mo's reports submitted; non-fuel costs not provided",,1
