X,Y,OBJECTID,CommunityName,IncorporationType,Population,Source,DataYear,CommunityAreaTypeName
1050531.08053102,1080255.13578639,3793,Gustavus,2nd Class City,537,DCCED Certified,2019,Community
1098842.30817246,1020605.91972509,3794,Tenakee Springs,2nd Class City,140,DCCED Certified,2019,Community
1022925.99207646,1047160.40267065,3795,Elfin Cove,Unincorporated Census Designated Place,16,DCCED Certified,2019,Community
1012027.38837764,1184049.09555054,3796,Klukwan,Unincorporated Census Designated Place,95,DCCED Certified,2019,Community
1074353.57404135,1045499.38432392,3797,Game Creek,Unincorporated Census Designated Place,17,DCCED Certified,2019,Place of Interest
1077159.1230103,1050160.43867859,3798,Whitestone Logging Camp,Unincorporated Census Designated Place,0,DCCED Certified,2019,Place of Interest
160335.189559504,1170577.6343987,3799,Kenai Peninsula Borough,2nd Class Borough,58367,DCCED Certified,2019,Community
138628.190846962,1075412.84112983,3800,Homer,1st Class City,5478,DCCED Certified,2019,Community
128946.340515093,1051951.29545042,3801,Seldovia,1st Class City,226,DCCED Certified,2019,Community
142993.975732621,1077791.38596542,3802,Kachemak,2nd Class City,506,DCCED Certified,2019,Community
121199.389118617,1089266.55987276,3803,Anchor Point,Census Designated Place,2090,DCCED Certified,2019,Community
254074.437006868,1139939.1831959,3804,Bear Creek,Census Designated Place,2093,DCCED Certified,2019,Community
143380.401020965,1140419.44502553,3805,Clam Gulch,Census Designated Place,216,DCCED Certified,2019,Community
147296.352254568,1156546.17263257,3806,Cohoe,Census Designated Place,1527,DCCED Certified,2019,Community
229361.852471945,1174878.75156961,3807,Cooper Landing,Census Designated Place,269,DCCED Certified,2019,Community
253927.740643429,1168042.84768789,3808,Crown Point,Census Designated Place,80,DCCED Certified,2019,Community
137077.940141427,1078592.02091622,3809,Diamond Ridge,Census Designated Place,1330,DCCED Certified,2019,Community
151372.627970904,1084665.91051406,3810,Fritz Creek,Census Designated Place,2199,DCCED Certified,2019,Community
177178.478700454,1172748.98875314,3811,Funny River,Census Designated Place,1032,DCCED Certified,2019,Community
125965.892587377,1107168.68197243,3812,Happy Valley,Census Designated Place,622,DCCED Certified,2019,Place of Interest
236418.056863762,1222751.26031248,3813,Hope,Census Designated Place,215,DCCED Certified,2019,Community
156452.014920858,1170083.82068712,3814,Kalifornsky,Census Designated Place,8595,DCCED Certified,2019,Community
150945.802218357,1151749.85054242,3815,Kasilof,Census Designated Place,542,DCCED Certified,2019,Community
252670.026544836,1129075.20114322,3816,Lowell Point,Census Designated Place,94,DCCED Certified,2019,Community
253474.099665576,1175537.10518763,3817,Moose Pass,Census Designated Place,233,DCCED Certified,2019,Community
117871.786670187,1041948.3974587,3818,Nanwalek,Census Designated Place,280,DCCED Certified,2019,Community
146877.231050315,1197440.03788172,3819,Nikiski,Census Designated Place,4510,DCCED Certified,2019,Community
133414.762052837,1093589.26829292,3820,Nikolaevsk,Census Designated Place,294,DCCED Certified,2019,Community
129044.446321741,1119364.99602203,3821,Ninilchik,Census Designated Place,821,DCCED Certified,2019,Community
122878.36850152,1041787.24714114,3822,Port Graham,Census Designated Place,180,DCCED Certified,2019,Community
255338.494918962,1161226.34024798,3823,Primrose,Census Designated Place,65,DCCED Certified,2019,Community
159597.749320738,1175220.82743065,3824,Ridgeway,Census Designated Place,2194,DCCED Certified,2019,Place of Interest
145419.401007554,1184299.98662629,3825,Salamatof,Census Designated Place,1155,DCCED Certified,2019,Community
132689.640155183,1055857.66562634,3826,Seldovia Village,Census Designated Place,185,DCCED Certified,2019,Community
175085.670330308,1176576.11234441,3827,Sterling,Census Designated Place,5994,DCCED Certified,2019,Community
153610.679907259,1235054.74586276,3828,Tyonek,Census Designated Place,143,DCCED Certified,2019,Community
150303.757152971,1177925.81354164,3829,Kenai,Home Rule City,7056,DCCED Certified,2019,Community
252539.389950794,1132499.65047691,3830,Seward,Home Rule City,2545,DCCED Certified,2019,Community
160631.341937899,1170692.23507825,3831,Soldotna,Home Rule City,4233,DCCED Certified,2019,Community
158485.82290769,1246918.33284539,3832,Beluga,Census Designated Place,20,DCCED Certified,2019,Place of Interest
172137.395334282,1099907.15533493,3833,Fox River,Census Designated Place,672,DCCED Certified,2019,Place of Interest
156162.731709421,1070567.23057462,3834,Halibut Cove,Census Designated Place,86,DCCED Certified,2019,Place of Interest
194914.793581174,1233370.28345529,3835,Point Possession,Census Designated Place,42,DCCED Certified,2019,Place of Interest
247252.63236517,1219683.9059117,3836,Sunrise,Census Designated Place,14,DCCED Certified,2019,Place of Interest
1389546.15986738,828859.61142743,3837,Ketchikan Gateway Borough,2nd Class Borough,13739,DCCED Certified,2019,Community
1394833.01618437,827141.248298324,3838,Saxman,2nd Class City,434,DCCED Certified,2019,Community
1390949.46071987,828555.191281473,3839,Ketchikan,Home Rule City,8103,DCCED Certified,2019,Community
1382001.58046643,856155.35677498,3840,Loring,Census Designated Place,2,DCCED Certified,2019,Place of Interest
95011.6199027456,866766.181137952,3841,Kodiak Island Borough,2nd Class Borough,13001,DCCED Certified,2019,Community
-10520.5699198308,771139.336261794,3842,Akhiok,2nd Class City,69,DCCED Certified,2019,Community
1108.94767894523,837018.962758935,3843,Larsen Bay,2nd Class City,73,DCCED Certified,2019,Community
43178.2686273217,801116.138837186,3844,Old Harbor,2nd Class City,203,DCCED Certified,2019,Community
88384.1436342165,881147.263944216,3845,Ouzinkie,2nd Class City,142,DCCED Certified,2019,Community
66074.8030919999,874380.191229062,3846,Port Lions,2nd Class City,177,DCCED Certified,2019,Community
-26066.0341954539,839943.217720194,3847,Karluk,Census Designated Place,27,DCCED Certified,2019,Community
95026.27985464,866748.071608713,3848,Kodiak,Home Rule City,5818,DCCED Certified,2019,Community
65958.2658785713,889737.767643071,3849,Aleneva,Census Designated Place,8,DCCED Certified,2019,Place of Interest
105904.171318265,847470.945897264,3850,Chiniak,Census Designated Place,45,DCCED Certified,2019,Place of Interest
88866.9587944469,860470.723896171,3851,Kodiak Station,Census Designated Place,1304,DCCED Certified,2019,Place of Interest
84278.8266749924,856732.114235153,3852,Womens Bay,Census Designated Place,765,DCCED Certified,2019,Place of Interest
-474061.201249554,1400485.3909225,3853,Kusilvak Census Area,Census Area,8180,DCCED Certified,2019,Place of Interest
-476821.428120612,1374720.21598731,3854,Saint Mary's,1st Class City,555,DCCED Certified,2019,Community
-542393.858993326,1456437.81284289,3855,Alakanuk,2nd Class City,704,DCCED Certified,2019,Community
-611355.594582764,1336743.04208092,3856,Chevak,2nd Class City,1014,DCCED Certified,2019,Community
-533863.678294878,1465251.18861663,3857,Emmonak,2nd Class City,836,DCCED Certified,2019,Community
-637704.863437468,1341749.52325604,3858,Hooper Bay,2nd Class City,1239,DCCED Certified,2019,Community
-480769.64005375,1486120.98218124,3859,Kotlik,2nd Class City,649,DCCED Certified,2019,Community
-422940.310617769,1348502.68131537,3860,Marshall,2nd Class City,471,DCCED Certified,2019,Community
-504641.714678906,1383006.58358768,3861,Mountain Village,2nd Class City,808,DCCED Certified,2019,Community
-554525.089338192,1440760.04264743,3862,Nunam Iqua,2nd Class City,213,DCCED Certified,2019,Community
-463441.464290839,1359992.80737394,3863,Pilot Station,2nd Class City,606,DCCED Certified,2019,Community
-384326.501339864,1333013.77056371,3864,Russian Mission,2nd Class City,350,DCCED Certified,2019,Community
-604791.300692952,1371265.34480727,3865,Scammon Bay,2nd Class City,593,DCCED Certified,2019,Community
-482903.267985045,1373351.35759007,3866,Pitkas Point,Unincorporated Census Designated Place,116,DCCED Certified,2019,Community
-168063.720661091,899298.415621767,3867,Lake and Peninsula Borough,Non-Unified Home Rule Borough,1622,DCCED Certified,2019,Community
-272641.915673634,708171.073460952,3868,Chignik,2nd Class City,95,DCCED Certified,2019,Community
-197747.117891587,917108.463237619,3869,Egegik,2nd Class City,85,DCCED Certified,2019,Community
-50160.1750683196,1081425.31841533,3870,Newhalen,2nd Class City,211,DCCED Certified,2019,Community
-47716.8110046451,1109006.5306363,3871,Nondalton,2nd Class City,126,DCCED Certified,2019,Community
-213422.135377389,845809.209454219,3872,Pilot Point,2nd Class City,81,DCCED Certified,2019,Community
-280400.010158442,779012.789207092,3873,Port Heiden,2nd Class City,105,DCCED Certified,2019,Community
-280194.960905991,709704.934092457,3874,Chignik Lagoon,Census Designated Place,81,DCCED Certified,2019,Community
-294537.833390566,704373.112042544,3875,Chignik Lake,Census Designated Place,57,DCCED Certified,2019,Community
-107963.937147732,1038397.51307668,3876,Igiugig,Census Designated Place,56,DCCED Certified,2019,Community
-50742.1148290514,1085205.33191174,3877,Iliamna,Census Designated Place,109,DCCED Certified,2019,Community
-42352.1803480683,1049908.97923495,3878,Kokhanok,Census Designated Place,157,DCCED Certified,2019,Community
-163066.161959473,1016558.07315774,3879,Levelock,Census Designated Place,70,DCCED Certified,2019,Community
-5570.33705066545,1088614.44941918,3880,Pedro Bay,Census Designated Place,36,DCCED Certified,2019,Community
-320961.247478179,668095.752654292,3881,Perryville,Census Designated Place,97,DCCED Certified,2019,Community
-18129.549416992,1134258.64685492,3882,Port Alsworth,Census Designated Place,226,DCCED Certified,2019,Community
-342254.333484691,668891.626523145,3883,Ivanof Bay,Census Designated Place,7,DCCED Certified,2019,Place of Interest
-28071.9975736216,1062600.04383132,3884,Pope-Vannoy Landing,Census Designated Place,5,DCCED Certified,2019,Place of Interest
-203122.023166344,839451.616636022,3885,Ugashik,Census Designated Place,12,DCCED Certified,2019,Place of Interest
258509.627423267,1300733.9298901,3886,Matanuska-Susitna Borough,2nd Class Borough,106438,DCCED Certified,2019,Community
240925.578263569,1297506.32142337,3887,Wasilla,1st Class City,8736,DCCED Certified,2019,Community
221713.453823614,1301745.94747857,3888,Houston,2nd Class City,2112,DCCED Certified,2019,Community
221333.887788479,1292873.56560959,3889,Big Lake,Census Designated Place,3814,DCCED Certified,2019,Community
262871.326125714,1311333.08417726,3890,Buffalo Soapstone,Census Designated Place,1001,DCCED Certified,2019,Place of Interest
262841.989433413,1294542.10965787,3891,Butte,Census Designated Place,3686,DCCED Certified,2019,Community
203097.40402155,1392307.62022123,3892,Chase,Census Designated Place,28,DCCED Certified,2019,Community
289882.564494981,1325244.7520765,3893,Chickaloon,Census Designated Place,271,DCCED Certified,2019,Community
250360.007387906,1310626.65046863,3894,Fishhook,Census Designated Place,6874,DCCED Certified,2019,Community
251772.212861708,1297369.94536932,3895,Gateway,Census Designated Place,7300,DCCED Certified,2019,Community
329326.301743621,1328445.71063366,3896,Glacier View,Census Designated Place,231,DCCED Certified,2019,Community
268214.856425977,1289956.53334929,3897,Knik River,Census Designated Place,816,DCCED Certified,2019,Community
232079.550898615,1289597.13692596,3898,Knik-Fairview,Census Designated Place,19671,DCCED Certified,2019,Community
382512.054123113,1390870.55828347,3899,Lake Louise,Census Designated Place,31,DCCED Certified,2019,Community
261561.127181819,1304170.02414885,3900,Lazy Mountain,Census Designated Place,1513,DCCED Certified,2019,Place of Interest
232199.326424662,1301642.97804888,3901,Meadow Lakes,Census Designated Place,9284,DCCED Certified,2019,Community
166016.327915764,1395528.43431821,3902,Petersville,Census Designated Place,8,DCCED Certified,2019,Community
212521.964589845,1270246.05769499,3903,Point MacKenzie,Census Designated Place,2055,DCCED Certified,2019,Community
178549.180934017,1284400.72718186,3904,Susitna,Census Designated Place,16,DCCED Certified,2019,Community
269748.241453032,1313906.4751877,3905,Sutton-Alpine,Census Designated Place,1041,DCCED Certified,2019,Community
200805.325875181,1377989.19354065,3906,Talkeetna,Census Designated Place,931,DCCED Certified,2019,Community
194567.15888356,1376852.45079043,3907,Trapper Creek,Census Designated Place,453,DCCED Certified,2019,Community
208089.05632427,1313544.57809536,3908,Willow,Census Designated Place,2141,DCCED Certified,2019,Community
258014.375685583,1300696.8026047,3909,Palmer,Home Rule City,6041,DCCED Certified,2019,Community
356847.573255333,1347480.39031364,3910,Eureka Roadhouse,Census Designated Place,36,DCCED Certified,2019,Place of Interest
256230.40442159,1305085.13899414,3911,Farm Loop,Census Designated Place,1306,DCCED Certified,2019,Place of Interest
248655.224545628,1299057.45030329,3912,Lakes,Census Designated Place,9410,DCCED Certified,2019,Place of Interest
146258.105185037,1335446.77897783,3913,Skwentna,Census Designated Place,30,DCCED Certified,2019,Place of Interest
205612.056276728,1356772.7150459,3914,Susitna North,Census Designated Place,1696,DCCED Certified,2019,Place of Interest
243840.798915417,1300864.27998361,3915,Tanaina,Census Designated Place,9153,DCCED Certified,2019,Community
219653.533150323,1255116.11945574,3916,Municipality of Anchorage,Unified Home Rule Borough,291845,DCCED Certified,2019,Community
1042113.96096509,1199031.05835886,3917,Municipality of Skagway,1st Class Borough,1095,DCCED Certified,2019,Community
