X,Y,CommunityName,ReportingPeriod,ReportingYear,GasRetailGal,EntityName,ReportingSeason,ReportingDate,AsOfDate,OBJECTID
1326319.36788725,846815.094827237,Thorne Bay,Jul,2021,3.78,Bayview (Gas) / Petro  Marine (HF/P),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3088
1326319.36788725,846815.094827237,Thorne Bay,Jul,2023,5.4,Bayview,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3488
1326319.36788725,846815.094827237,Thorne Bay,Jan,2023,5.59,Petro Marine,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3388
-422939.120937902,1348502.57937497,Marshall,Jul,2022,7.5,City of Marshall,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3254
-422939.120937902,1348502.57937497,Marshall,Jan,2022,5.81,City of Marshall,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3154
-422939.120937902,1348502.57937497,Marshall,Jul,2021,5.81,City of Marshall,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3020
-422939.120937902,1348502.57937497,Marshall,Jul,2023,7,City of Marshall,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3454
-422939.120937902,1348502.57937497,Marshall,Jan,2023,8.32,City of Marshall,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3354
-645492.756304416,1807658.53281773,Wales,Jul,2023,6.95,Wales Fuel House,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3498
-645492.756304416,1807658.53281773,Wales,Jan,2023,6.95,Wales Fuel House,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3398
-645492.756304416,1807658.53281773,Wales,Jul,2022,6.95,Wales Fuel House,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3298
-645492.756304416,1807658.53281773,Wales,Jan,2022,4.89,Wales Fuel House,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3198
-645492.756304416,1807658.53281773,Wales,Jul,2021,4.89,Wales Fuel House,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3098
439627.705608474,1376652.70899664,Glennallen,Jan,2022,4.25,Hub of Alaska (Gas) / Crowley (HF/P),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3129
439627.705608474,1376652.70899664,Glennallen,Jul,2021,3.68,Hub of Alaska (Gas) / Crowley (HF/P),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3066
439627.705608474,1376652.70899664,Glennallen,Jul,2022,5.3,Hub of Alaska (Gas) / Crowley (HF/P),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3229
439627.705608474,1376652.70899664,Glennallen,Jan,2023,4.49,Crowley,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3329
439627.705608474,1376652.70899664,Glennallen,Jul,2023,4.84,Hub of Alaska,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3429
115434.355028723,2251263.44261842,Nuiqsut,Jan,2023,6.38,North Slope Borough,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3363
115434.355028723,2251263.44261842,Nuiqsut,Jul,2022,6.38,North Slope Borough,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3263
115434.355028723,2251263.44261842,Nuiqsut,Jan,2022,5,North Slope Borough,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3163
115434.355028723,2251263.44261842,Nuiqsut,Jul,2021,5,North Slope Borough,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3029
115434.355028723,2251263.44261842,Nuiqsut,Jul,2023,6.47,North Slope Borough,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3463
331739.412198896,1134592.127647,Chenega,Jul,2023,7.98,Chenega Bay Utility,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3414
331739.412198896,1134592.127647,Chenega,Jul,2021,6.04,Chenega Bay Utility,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3051
331739.412198896,1134592.127647,Chenega,Jan,2023,7.88,Chenega IRA Council,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3314
331739.412198896,1134592.127647,Chenega,Jul,2022,7.88,Chenega IRA Council,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3214
331739.412198896,1134592.127647,Chenega,Jan,2022,6.04,Chenega Bay Utility,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3114
234989.287041507,1630972.24399515,Nenana,Jan,2022,3.9,Nenana Heating (HF) /Chevron (Gas),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3159
234989.287041507,1630972.24399515,Nenana,Jul,2022,5.3,Nenana Heating (HF) /Chevron (Gas),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3259
234989.287041507,1630972.24399515,Nenana,Jul,2021,3.75,Nenana Heating (HF) /Chevron (gas),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3025
234989.287041507,1630972.24399515,Nenana,Jul,2023,4.58,Chevron,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3459
234989.287041507,1630972.24399515,Nenana,Jan,2023,3.8,Nenana Heating,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3359
402016.95373835,1589787.53174982,Delta Junction,Jul,2023,4.47,Buffalo Service Center,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3422
402016.95373835,1589787.53174982,Delta Junction,Jan,2023,3.65,Crowley,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3322
402016.95373835,1589787.53174982,Delta Junction,Jul,2022,4.92,Buffalo Service Center (Gas) / Crowley (HF/Propane),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3222
402016.95373835,1589787.53174982,Delta Junction,Jul,2021,3.9,Delta Gas (Gas) / Crowley (HF/Propane),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3059
402016.95373835,1589787.53174982,Delta Junction,Jan,2022,3.88,Buffalo Service Center (Gas) / Crowley (HF/Propane),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3122
-377013.715648148,1906544.48611949,Kotzebue,Jul,2023,7.9,Vitus Energy,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3450
-377013.715648148,1906544.48611949,Kotzebue,Jan,2023,8,Crowley,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3350
-377013.715648148,1906544.48611949,Kotzebue,Jul,2022,7.99,Crowley (HF) / Vitus Energy (Gas),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3250
-377013.715648148,1906544.48611949,Kotzebue,Jan,2022,6.2,Crowley (HF) / Vitus Energy (Gas),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3150
-377013.715648148,1906544.48611949,Kotzebue,Jul,2021,5.51,Crowley,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3016
1306628.34428561,932518.315928681,Wrangell,Jul,2023,5.19,Alpine Mini Mart,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3500
1306628.34428561,932518.315928681,Wrangell,Jan,2022,4.32,Petro Marine (HF) / LN'M Fuel (Gas),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3200
1306628.34428561,932518.315928681,Wrangell,Jul,2021,3.84,Petro Marine (HF) / LN'M Fuel (Gas),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3100
1306628.34428561,932518.315928681,Wrangell,Jan,2023,5.45,Petro Marine,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3400
1306628.34428561,932518.315928681,Wrangell,Jul,2022,5.16,Petro Marine,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3300
-766479.910475392,525927.743350198,Akutan,Jan,2022,3.85,City of Akutan,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3102
-766479.910475392,525927.743350198,Akutan,Jul,2021,3.85,City of Akutan,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3039
-766479.910475392,525927.743350198,Akutan,Jul,2023,5.73,City of Akutan,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3402
-766479.910475392,525927.743350198,Akutan,Jan,2023,5.6,City of Akutan,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3302
-766479.910475392,525927.743350198,Akutan,Jul,2022,5.3,City of Akutan,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3202
-42350.9527616402,1049908.85482454,Kokhanok,Jul,2021,7,Kokhanok Tribal Council,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3014
-42350.9527616402,1049908.85482454,Kokhanok,Jul,2023,9.5,Kokhanok Tribal Council,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3448
-42350.9527616402,1049908.85482454,Kokhanok,Jan,2023,9.5,Kokhanok Tribal Council,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3348
-42350.9527616402,1049908.85482454,Kokhanok,Jul,2022,9.5,Kokhanok Tribal Council,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3248
-42350.9527616402,1049908.85482454,Kokhanok,Jan,2022,7,Kokhanok Tribal Council,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3148
453138.587430948,1797102.49217214,Circle,Jul,2022,6.4,Central Corner (Gas) / Crowley (HF),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3217
453138.587430948,1797102.49217214,Circle,Jan,2023,6.5,Crowley,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3317
453138.587430948,1797102.49217214,Circle,Jan,2022,4.7,Central Corner (Gas) / Crowley (HF),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3117
453138.587430948,1797102.49217214,Circle,Jul,2021,4.4,Central Corner (Gas) / Crowley (HF),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3054
453138.587430948,1797102.49217214,Circle,Jul,2023,6,Central Corner,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3417
-420708.278583235,1225426.14136511,Bethel,Jan,2023,6.68,Crowley,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3312
-420708.278583235,1225426.14136511,Bethel,Jul,2022,6.78,Crowley,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3212
-420708.278583235,1225426.14136511,Bethel,Jul,2021,4.33,Crowley,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3049
-420708.278583235,1225426.14136511,Bethel,Jan,2022,4.33,Crowley,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3112
-420708.278583235,1225426.14136511,Bethel,Jul,2023,6.68,Crowley,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3412
-228052.174361995,1604048.17941984,Kaltag,Jan,2023,7.5,Kaltag Cooperative,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3344
-228052.174361995,1604048.17941984,Kaltag,Jul,2022,8,Kaltag Cooperative,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3244
-228052.174361995,1604048.17941984,Kaltag,Jan,2022,5.5,Kaltag Cooperative,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3144
-228052.174361995,1604048.17941984,Kaltag,Jul,2021,5,Kaltag Cooperative,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3010
-228052.174361995,1604048.17941984,Kaltag,Jul,2023,6.5,Kaltag Cooperative,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3444
-541048.640165177,1860130.42371255,Shishmaref,Jul,2021,3.71,Shishmaref Native Store,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3083
-541048.640165177,1860130.42371255,Shishmaref,Jul,2023,5.15,Shishmaref Native Store,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3483
-541048.640165177,1860130.42371255,Shishmaref,Jan,2023,5.15,Shishmaref Native Store,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3383
-541048.640165177,1860130.42371255,Shishmaref,Jul,2022,4.43,Shishmaref Native Store,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3283
-541048.640165177,1860130.42371255,Shishmaref,Jan,2022,4.43,Shishmaref Native Store,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3183
-364120.520402744,1024741.77608156,Togiak,Jul,2023,7.15,Togiak Natives Limited,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3489
-364120.520402744,1024741.77608156,Togiak,Jan,2023,7.15,Togiak Natives Limited,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3389
-364120.520402744,1024741.77608156,Togiak,Jul,2022,7.15,Togiak Natives Limited,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3289
-364120.520402744,1024741.77608156,Togiak,Jan,2022,5.39,Togiak Natives Limited,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3189
-364120.520402744,1024741.77608156,Togiak,Jul,2021,5.39,Togiak Natives Limited,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3089
218083.07061332,1695656.59737064,Minto,Jul,2023,7,North Fork Store,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3456
218083.07061332,1695656.59737064,Minto,Jan,2023,5.8,North Fork Store,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3356
218083.07061332,1695656.59737064,Minto,Jul,2022,6.65,North Fork Store,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3256
218083.07061332,1695656.59737064,Minto,Jan,2022,,North Fork Store,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3156
218083.07061332,1695656.59737064,Minto,Jul,2021,4.25,North Fork Store,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3022
-431919.643857906,1649447.6365716,Golovin,Jan,2022,4,Golovin Public Utilities (HF/Gas) / Chignik Traditional Store (P),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3130
-431919.643857906,1649447.6365716,Golovin,Jul,2021,3.6,Golovin Public Utilities (HF/Gas) / Chignik Traditional Store (P),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3067
-431919.643857906,1649447.6365716,Golovin,Jul,2022,4,Golovin Public Utilities (HF/Gas) / Chignik Traditional Store (P),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3230
-431919.643857906,1649447.6365716,Golovin,Jul,2023,5.1,Golovin Public Utilities,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3430
-431919.643857906,1649447.6365716,Golovin,Jan,2023,6.21,Golovin Public Utilities,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3330
-316464.020166387,1423712.40568258,Anvik,Jul,2023,7.5,Deloyges,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3407
-316464.020166387,1423712.40568258,Anvik,Jan,2023,7.5,Deloyges,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3307
-316464.020166387,1423712.40568258,Anvik,Jul,2022,8,Deloyges,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3207
-316464.020166387,1423712.40568258,Anvik,Jan,2022,5.5,Deloyges,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3107
-316464.020166387,1423712.40568258,Anvik,Jul,2021,5.5,Deloyges,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3044
-574543.17179758,1754008.50735403,Teller,Jul,2022,6.64,Teller Native Fuel Business,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3287
-574543.17179758,1754008.50735403,Teller,Jan,2022,6.58,Teller Native Fuel Business,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3187
-574543.17179758,1754008.50735403,Teller,Jul,2021,6.58,Teller Native Fuel Business,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3087
-574543.17179758,1754008.50735403,Teller,Jul,2023,6.44,Teller Native Fuel Business,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3487
-574543.17179758,1754008.50735403,Teller,Jan,2023,8.7,Teller Native Fuel Business,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3387
-509341.421585239,1133719.63178881,Kwigillingok,Jul,2021,5.3,KWIK Marina Inc.,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3018
-509341.421585239,1133719.63178881,Kwigillingok,Jul,2023,6.85,KWIK Marina Inc.,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3452
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2023,6.85,KWIK Marina Inc.,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3352
-509341.421585239,1133719.63178881,Kwigillingok,Jul,2022,5.3,KWIK Marina Inc.,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3252
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2022,5.3,KWIK Marina Inc.,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3152
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2023,6,Nunapitchuk LTD.,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3365
-456125.054896778,1241722.08129476,Nunapitchuk,Jul,2023,6.24,Nunapitchuk LTD.,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3465
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2022,5.73,Nunapitchuk LTD.,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3165
-456125.054896778,1241722.08129476,Nunapitchuk,Jul,2022,6,Nunapitchuk LTD.,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3265
-456125.054896778,1241722.08129476,Nunapitchuk,Jul,2021,5.36,Nunapitchuk LTD.,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3031
-526202.60112902,2093518.87211088,Point Hope,Jul,2023,7.6,Tigara Corporation,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3472
-526202.60112902,2093518.87211088,Point Hope,Jan,2023,7.6,Tigara Corporation,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3372
-526202.60112902,2093518.87211088,Point Hope,Jul,2022,5.17,Tigara Corporation,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3272
-526202.60112902,2093518.87211088,Point Hope,Jan,2022,5.33,Tigara Corporation,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3172
-526202.60112902,2093518.87211088,Point Hope,Jul,2021,5.17,Tigara Corporation,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3072
231980.126647679,1606209.55215741,Anderson,Jul,2021,3.86,Nenana Heating,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3042
231980.126647679,1606209.55215741,Anderson,Jul,2023,4.26,Nenana Heating,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3405
231980.126647679,1606209.55215741,Anderson,Jan,2023,3.65,Nenana Heating,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3305
231980.126647679,1606209.55215741,Anderson,Jul,2022,5.71,Nenana Heating,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3205
231980.126647679,1606209.55215741,Anderson,Jan,2022,4.11,Nenana Heating,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3105
604270.153138677,1705897.93684688,Eagle,Jul,2021,4.5,Eagle Trading,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3061
604270.153138677,1705897.93684688,Eagle,Jul,2023,6.95,Eagle Trading,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3424
604270.153138677,1705897.93684688,Eagle,Jan,2023,6.95,Eagle Trading,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3324
604270.153138677,1705897.93684688,Eagle,Jul,2022,6.5,Eagle Trading,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3224
604270.153138677,1705897.93684688,Eagle,Jan,2022,4.75,Eagle Trading,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3124
1050532.36181576,1080255.03184299,Gustavus,Jul,2023,5.46,Gustavus Dray - Gustavus Propane,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3433
1050532.36181576,1080255.03184299,Gustavus,Jul,2022,5.89,Gustavus Dray - Gustavus Propane,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3233
1050532.36181576,1080255.03184299,Gustavus,Jan,2022,4.89,Gustavus Dray - Gustavus Propane,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3133
1050532.36181576,1080255.03184299,Gustavus,Jul,2021,4.69,Gustavus Dray - Gustavus Propane,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3070
1050532.36181576,1080255.03184299,Gustavus,Jan,2023,5.79,Gustavus Dray,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3333
-80396.1108252345,1443158.11815246,McGrath,Jul,2021,6.55,Northern Petroleum,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3021
-80396.1108252345,1443158.11815246,McGrath,Jul,2023,8.37,Northern Petroleum,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3455
-80396.1108252345,1443158.11815246,McGrath,Jan,2023,8.61,Northern Petroleum,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3355
-80396.1108252345,1443158.11815246,McGrath,Jul,2022,8.64,Northern Petroleum,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3255
-80396.1108252345,1443158.11815246,McGrath,Jan,2022,6.77,Northern Petroleum,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3155
-475945.642041781,1181762.44420864,Tuntutuliak,Jul,2023,6.91,Qinarmiut Corporation,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3491
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2023,7.64,Qinarmiut Corporation,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3391
-475945.642041781,1181762.44420864,Tuntutuliak,Jul,2022,7.64,Qinarmiut Corporation,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3291
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2022,5.12,Qinarmiut Corporation,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3191
-475945.642041781,1181762.44420864,Tuntutuliak,Jul,2021,5.12,Qinarmiut Corporation,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3091
66076.0433834472,874380.056336525,Port Lions,Jan,2023,6.1,Kizhuyak Oil Sales,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3373
66076.0433834472,874380.056336525,Port Lions,Jul,2023,6.1,Kizhuyak Oil Sales,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3473
66076.0433834472,874380.056336525,Port Lions,Jul,2022,6.23,Kizhuyak Oil Sales,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3273
66076.0433834472,874380.056336525,Port Lions,Jan,2022,5.45,Kizhuyak Oil Sales,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3173
66076.0433834472,874380.056336525,Port Lions,Jul,2021,3.6,Kizhuyak Oil Sales,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3073
138629.431092521,1075412.72159425,Homer,Jul,2022,5.74,Petro Marine (HF/P),Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3236
138629.431092521,1075412.72159425,Homer,Jan,2022,3.9,Petro Marine (HF/P),Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3136
138629.431092521,1075412.72159425,Homer,Jul,2021,2.67,Petro Marine (HF/P),Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3002
138629.431092521,1075412.72159425,Homer,Jul,2023,4.49,Petro Marine,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3436
138629.431092521,1075412.72159425,Homer,Jan,2023,3.9,Petro Marine,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3336
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2023,7,City of Upper Kalskag,Winter,2023/02/15 09:00:00+00,2023/02/15 09:00:00+00,3394
-334222.042316608,1300232.52489235,Upper Kalskag,Jul,2022,6.75,City of Upper Kalskag,Summer,2022/08/15 08:00:00+00,2022/08/15 08:00:00+00,3294
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2022,5.7,City of Upper Kalskag,Winter,2022/02/28 09:00:00+00,2022/02/28 09:00:00+00,3194
-334222.042316608,1300232.52489235,Upper Kalskag,Jul,2021,5.7,City of Upper Kalskag,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3094
-334222.042316608,1300232.52489235,Upper Kalskag,Jul,2023,7,City of Upper Kalskag,Summer,2023/08/15 08:00:00+00,2023/08/15 08:00:00+00,3494
-446969.846134871,1236061.98697927,Atmautluak,Jul,2021,5.2,Atmautluak Limited,Summer,2021/07/20 08:00:00+00,2021/08/23 08:00:00+00,3047
