X,Y,OBJECTID,CommunityName,Resource,DataYear,Units,ReportedNo_inUnits,Reported_Lbs,AvgHH_Lbs,EstNo_inUnits,LowerCIAmt,UpperCLAmt,Estimated_Lbs,LowerCI_Lbs,UpperCI_Lbs,PerCapita_Harvest,CI_95Pcnt,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Percent_HH_AttemptingHarvest,Percent_HH_Using,Percent_Harvest,Percent_HH_GiveAway,Percent_HH_Received,Conversion_Units_to_Pounds
-16976666.0145915,7951214.90047514,11073,Ouzinkie,Black Rockfish,1990,Ind.,427,640.5,12.085,475,266,684,713,399,1027,3.52,0.43,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{99904B03-76D8-4E23-9DA3-D399C2AC7B0D},20.8,22.6,20.8,5.7,1.9,1.5
-16976666.0145915,7951214.90047514,11074,Ouzinkie,Red Rockfish,1990,Ind.,124,496,9.358,138,108,168,552,430,674,2.72,0.21,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{8E226D5B-BDA5-40FE-A519-BF894D6787BD},18.9,34,17,9.4,20.8,4
-16976666.0145915,7951214.90047514,11075,Ouzinkie,Unknown Rockfish,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{F7954EFD-49FD-4D5B-8C5C-BFB724CEEC9B},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11076,Ouzinkie,Sablefish (black cod),1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{9CC4C83C-2CD2-48BB-A105-273DA46E2EEC},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11077,Ouzinkie,Sculpin,1990,Ind.,13,6.5,0.123,14,7,21,7,3,11,0.03,0.5,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{89A06789-C167-46D2-9737-F17320DA133D},3.8,3.8,3.8,0,1.9,0.5
-16976666.0145915,7951214.90047514,11078,Ouzinkie,Irish Lord,1990,Ind.,13,6.5,0.123,14,7,21,7,3,11,0.03,0.5,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{214E17A5-8E29-4833-951E-1DA96ED220FC},3.8,3.8,3.8,0,1.9,0.5
-16976666.0145915,7951214.90047514,11079,Ouzinkie,Unknown Sculpin,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{219969A1-B262-4CBA-A1B9-046727257A69},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11080,Ouzinkie,Shark,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{E2B1093B-D9CB-4AC6-B3F2-14D54EE427CF},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11081,Ouzinkie,Skates,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{78C03C1C-1C3D-4CC1-8EB0-BFA27C234173},0,1.9,0,0,1.9,
-16976666.0145915,7951214.90047514,11082,Ouzinkie,Sole,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{3B57BFE2-35DE-48CD-96B5-FB643C0BCCD2},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11083,Ouzinkie,Char,1990,Ind.,589.6,825.44,15.574,656,461,851,919,646,1192,4.54,0.29,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{36213357-6F8D-47F0-8DCD-CF5B3A87DE68},34,39.6,34,7.5,9.4,1.4
-16976666.0145915,7951214.90047514,11084,Ouzinkie,Dolly Varden,1990,Ind.,589.6,825.44,15.574,656,461,851,919,646,1192,4.54,0.29,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{51500E1C-2A8B-4EF7-B6FD-FDF877910483},34,39.6,34,7.5,9.4,1.4
-16976666.0145915,7951214.90047514,11085,Ouzinkie,Lake Trout,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{B2D63C4E-3DA6-4F3A-955B-498BBB1D2676},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11086,Ouzinkie,Grayling,1990,Ind.,2,1.4,0.026,2,1,3,2,1,3,0.01,0.5,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{5B7225FC-A7F7-49F2-AE2E-D3C1B3290EDE},1.9,1.9,1.9,0,0,0.7
-16976666.0145915,7951214.90047514,11087,Ouzinkie,Trout,1990,Ind.,263,368.2,6.947,293,210,376,410,294,526,2.02,0.28,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{0746F4FB-0B63-4AB4-87D0-5070BE1471E4},20.8,22.6,20.8,5.7,5.7,1.4
-16976666.0145915,7951214.90047514,11088,Ouzinkie,Rainbow Trout,1990,Ind.,253,354.2,6.683,282,199,365,394,278,510,1.94,0.29,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{F31379E5-067C-4B3F-96FA-2F89D42F97F0},18.9,20.8,18.9,3.8,3.8,1.4
-16976666.0145915,7951214.90047514,11089,Ouzinkie,Steelhead,1990,Ind.,10,14,0.264,11,4,18,16,6,26,0.08,0.63,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{DFF70D1C-69D9-422F-8160-B7AC2899336A},1.9,3.8,1.9,1.9,1.9,1.4
-16976666.0145915,7951214.90047514,11090,Ouzinkie,Unknown Trout,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{52CFE4D6-D3A8-4CAD-A512-BE32939CA732},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11091,Ouzinkie,"Chitons (bidarkis, gumboots)",1990,Gal.,73,292,5.509,81,66,96,325,264,386,1.6,0.18,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{49715F9F-5882-4096-943A-2026425370A0},54.7,64.2,54.7,22.6,18.9,4
-16976666.0145915,7951214.90047514,11092,Ouzinkie,Red (large) Chitons,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{3405EF26-E8C5-4FE7-A0BA-FC52CB7B3667},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11093,Ouzinkie,Black (small) Chitons,1990,Gal.,73,292,5.509,81,66,96,325,264,386,1.6,0.18,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{BC298985-09D1-45EA-81F0-A3A050D8898B},54.7,64.2,54.7,22.6,18.9,4
-16976666.0145915,7951214.90047514,11094,Ouzinkie,Clams,1990,Gal.,420.68,1262.04,23.812,468,417,519,1405,1251,1559,6.93,0.1,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{CB507DBB-8DE1-49D5-A1BD-EC9ECD584724},69.8,86.8,69.8,28.3,43.4,3
-16976666.0145915,7951214.90047514,11095,Ouzinkie,Butter Clams,1990,Gal.,372.68,1118.04,21.095,415,368,462,1245,1105,1385,6.14,0.11,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{CBD6E05C-D49D-4C9B-88FF-96BB7A8C2201},69.8,86.8,69.8,28.3,41.5,3
-16976666.0145915,7951214.90047514,11096,Ouzinkie,Pacific Littleneck Clams (Steamers),1990,Gal.,21.75,65.25,1.231,24,18,30,73,54,92,0.36,0.25,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{1C58C619-0851-47C4-A5BC-DE003ABF1AA2},17,20.8,17,3.8,7.5,3
-16976666.0145915,7951214.90047514,11097,Ouzinkie,Razor Clams,1990,Gal.,26,78,1.472,29,15,43,87,44,130,0.43,0.48,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{2D65E750-E3AA-4C18-AE14-59AB23705B59},5.7,5.7,5.7,3.8,1.9,3
-16976666.0145915,7951214.90047514,11098,Ouzinkie,Unknown Clams,1990,Gal.,0.25,0.75,0.014,0,0,0,1,0,2,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{DB7609B4-EF3E-4185-B22B-830ECEA60644},1.9,1.9,1.9,0,0,3
-16976666.0145915,7951214.90047514,11099,Ouzinkie,Cockles,1990,Gal.,16.37,49.11,0.927,18,11,25,55,33,77,0.27,0.38,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{E64F9D2F-D9F4-4ADF-812F-8263461C3151},9.4,11.3,9.4,1.9,3.8,3
-16976666.0145915,7951214.90047514,11100,Ouzinkie,Crabs,1990,Ind.,431,633.5,11.953,480,357,603,705,519,891,3.48,0.25,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{9634DC19-11C6-40AA-B03E-1CD4E74B5E30},17,52.8,17,15.1,41.5,
-16976666.0145915,7951214.90047514,11101,Ouzinkie,Dungeness Crab,1990,Ind.,109,76.3,1.44,121,81,161,85,57,113,0.42,0.33,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{9AE1914E-8C68-400A-A47A-DBD097113CA0},9.4,34,9.4,5.7,26.4,0.7
-16976666.0145915,7951214.90047514,11102,Ouzinkie,King Crab,1990,Ind.,60,138,2.604,67,37,97,154,86,222,0.76,0.44,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{BFA6043B-F06D-4142-BFD2-60A965D76D83},3.8,17,3.8,3.8,15.1,2.3
-16976666.0145915,7951214.90047514,11103,Ouzinkie,Tanner Crab,1990,Ind.,262,419.2,7.909,292,220,364,467,352,582,2.3,0.24,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{1080A593-8BB6-40D9-B501-68A29DD47613},13.2,39.6,13.2,15.1,28.3,1.6
-16976666.0145915,7951214.90047514,11104,Ouzinkie,Mussels,1990,Gal.,5,7.5,0.142,6,4,8,8,6,10,0.04,0.33,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{DD8AF20E-B43D-4098-BCC6-FB1FE4AF0E8C},9.4,9.4,9.4,0,0,1.5
-16976666.0145915,7951214.90047514,11105,Ouzinkie,Octopus,1990,Ind.,51.5,206,3.887,57,42,72,229,168,290,1.13,0.26,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{125025A3-5C1A-4045-8832-72D45DAFC7DE},22.6,32.1,22.6,5.7,15.1,4
-16976666.0145915,7951214.90047514,11106,Ouzinkie,Scallops,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{54459151-107F-4610-9A62-08E044B66389},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11107,Ouzinkie,Sea Urchin,1990,Gal.,47.25,23.63,0.446,53,35,71,26,17,35,0.13,0.33,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{576351AB-5C99-4F42-A874-D6A22BB93951},18.9,20.8,18.9,5.7,3.8,0.5
-16976666.0145915,7951214.90047514,11108,Ouzinkie,Whelk,1990, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{9D85DBE3-A3A6-4069-968F-F51111D40EC1},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11109,Ouzinkie,Fish,1991,Lbs.,16304.15,16304.15,509.505,28023,20325,35721,28023,20325,35721,143.02,0.27,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{15B74E30-6CCF-40DF-AD31-EE37BAEFE837},81.3,100,81.3,68.8,84.4,1
-16976666.0145915,7951214.90047514,11110,Ouzinkie,Salmon,1991,Ind.,2244,10087.36,315.23,3857,2961,4753,17338,13230,21446,88.49,0.23,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{E9AEA9BC-5629-4F1C-8888-2DF0863CE7E9},81.3,100,81.3,65.6,68.8,
-16976666.0145915,7951214.90047514,11111,Ouzinkie,Chum Salmon,1991,Ind.,212,1098.16,34.317,364,223,505,1887,1156,2618,9.63,0.38,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{969BC13D-EA0B-49F8-86C3-E4B15955BD47},37.5,46.9,37.5,34.4,18.8,5.18
-16976666.0145915,7951214.90047514,11112,Ouzinkie,Coho Salmon,1991,Ind.,1015,5500.04,171.876,1745,1315,2175,9453,7090,11816,48.24,0.24,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{B0C31690-4305-4D91-8F3D-38F015DD1763},81.3,100,78.1,59.4,59.4,
-16976666.0145915,7951214.90047514,11113,Ouzinkie,Chinook Salmon,1991,Ind.,8,69.68,2.178,14,3,25,120,26,214,0.61,0.78,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{72CCA1B6-38C0-419C-BE87-EAD782214F5D},15.6,18.8,9.4,6.3,9.4,8.71
-16976666.0145915,7951214.90047514,11114,Ouzinkie,Pink Salmon,1991,Ind.,233,493.96,15.436,400,273,527,849,579,1119,4.33,0.31,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{85F4008C-2CA1-45F4-B3C4-7B531CB931AB},50,62.5,50,34.4,21.9,2.12
-16976666.0145915,7951214.90047514,11115,Ouzinkie,Sockeye Salmon,1991,Ind.,776,2925.52,91.423,1334,1010,1658,5028,3805,6251,25.66,0.24,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{189AD212-8205-45DA-AC7D-F8DE69B45934},68.8,84.4,65.6,50,50,3.77
-16976666.0145915,7951214.90047514,11116,Ouzinkie,Unknown Salmon,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{ACCD9043-2646-42F4-BB8A-63D55636D5DD},0,3.1,0,0,3.1,
-16976666.0145915,7951214.90047514,11117,Ouzinkie,Non-Salmon Fish,1991,Lbs.,6216.79,6216.79,194.275,10685,5409,15961,10685,5409,15961,54.53,0.49,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{5168C2DE-4391-4FD1-B4A3-26BCE3476F28},71.9,96.9,71.9,50,75,1
-16976666.0145915,7951214.90047514,11118,Ouzinkie,Herring,1991,Gal.,17.83,106.98,3.343,31,7,55,184,42,326,0.94,0.77,,,GIS_OWNER_CDO,2019/04/10 02:50:20+00,{589A5FEA-0E8A-4531-B067-49474AF59928},12.5,12.5,12.5,0,3.1,6
-16976666.0145915,7951214.90047514,11119,Ouzinkie,Cod,1991,Ind.,208,665.6,20.8,358,133,583,1144,425,1863,5.84,0.62,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{C7065575-8A22-44C9-A990-BAECE1A60FD1},40.6,65.6,40.6,21.9,37.5,3.2
-16976666.0145915,7951214.90047514,11120,Ouzinkie,Pacific Cod (gray),1991,Ind.,208,665.6,20.8,358,133,583,1144,425,1863,5.84,0.62,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{7863F5BB-C61C-4EEE-B0EB-EAD789496801},40.6,65.6,40.6,21.9,37.5,3.2
-16976666.0145915,7951214.90047514,11121,Ouzinkie,Walleye Pollock (whiting),1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{7EB5A750-7DEF-4907-AD5F-D0FDEBA66FBB},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11122,Ouzinkie,Flounder,1991,Ind.,17.67,53.01,1.657,30,2,58,91,8,174,0.46,0.93,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{7AFAB10F-0977-4653-BBA3-03E9C5262729},6.3,6.3,6.3,0,0,3
-16976666.0145915,7951214.90047514,11123,Ouzinkie,Unknown Flounder,1991,Ind.,17.67,53.01,1.657,30,2,58,91,8,174,0.46,0.93,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{87C5DD6E-B435-4A6D-9E52-C08CE93908FE},6.3,6.3,6.3,0,0,3
-16976666.0145915,7951214.90047514,11124,Ouzinkie,Greenling,1991,Ind.,22,25,0.781,38,11,65,43,15,71,0.22,0.71,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{4E2765E1-90D7-4BA0-A3AB-8A2519C7188D},12.5,31.3,12.5,0,21.9,
-16976666.0145915,7951214.90047514,11125,Ouzinkie,Lingcod,1991,Ind.,1,4,0.125,2,0,4,7,-2,16,0.04,1,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{56A231AB-13A6-48A2-944F-F8F1A7FFDE78},3.1,12.5,3.1,0,12.5,4
-16976666.0145915,7951214.90047514,11126,Ouzinkie,Unknown Greenling,1991,Ind.,21,21,0.656,36,9,63,36,9,63,0.18,0.75,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{9D5C11C9-D609-4837-9DDE-ACFDA6FB67F2},9.4,18.8,9.4,0,9.4,1
-16976666.0145915,7951214.90047514,11127,Ouzinkie,Halibut,1991,Ind.,120.64,4355.1,136.097,207,72,342,7485,2594,12376,38.2,0.65,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{345B87BE-0866-43AA-8C71-C5483AC27E11},62.5,93.8,53.1,40.6,65.6,36.1
-16976666.0145915,7951214.90047514,11128,Ouzinkie,Rockfish,1991,Ind.,156.25,385,12.031,269,167,371,662,434,890,3.38,0.37,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{E03998FD-23A9-4F33-B45F-93F9E9530FE7},50,71.9,50,25,37.5,
-16976666.0145915,7951214.90047514,11129,Ouzinkie,Black Rockfish,1991,Ind.,96,144,4.5,165,80,250,248,120,376,1.27,0.51,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{38B712AF-1C8D-4C8E-8271-1024A2011024},31.3,34.4,31.3,12.5,6.3,1.5
-16976666.0145915,7951214.90047514,11130,Ouzinkie,Red Rockfish,1991,Ind.,60.25,241,7.531,104,63,145,414,249,579,2.11,0.39,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{4BD596DF-63A2-43DE-9014-C0D250BCA801},34.4,62.5,34.4,18.8,34.4,4
-16976666.0145915,7951214.90047514,11131,Ouzinkie,Unknown Rockfish,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{FD51B46F-5A40-449A-B5F2-37253351DBF2},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11132,Ouzinkie,Sablefish (black cod),1991,Ind.,5,15.5,0.484,9,-2,20,27,-7,61,0.14,1.22,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{FAC5B3DB-52AC-4636-B353-D8B818440737},3.1,6.3,3.1,0,3.1,3.1
-16976666.0145915,7951214.90047514,11133,Ouzinkie,Sculpin,1991,Ind.,10,5,0.156,17,-5,39,9,-2,20,0.05,1.29,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{F74B7CA6-5581-43D5-83EC-4303D3211A34},3.1,6.3,3.1,0,3.1,0.5
-16976666.0145915,7951214.90047514,11134,Ouzinkie,Irish Lord,1991,Ind.,5,2.5,0.078,9,-2,20,4,-1,9,0.02,1.22,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{876A6AAC-8AAD-4473-AF69-4C1215460E28},3.1,6.3,3.1,0,3.1,0.5
-16976666.0145915,7951214.90047514,11135,Ouzinkie,Unknown Sculpin,1991,Ind.,5,2.5,0.078,9,-2,20,4,-1,9,0.02,1.22,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{A5D5E2F3-8FC5-4AAF-A8DF-C1F61EF55BEC},3.1,3.1,3.1,0,0,0.5
-16976666.0145915,7951214.90047514,11136,Ouzinkie,Skates,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{5F833486-7B82-4FD2-8FFA-DBB4B3986153},0,3.1,0,0,3.1,
-16976666.0145915,7951214.90047514,11137,Ouzinkie,Sole,1991,Ind.,10,10,0.313,17,-5,39,17,-5,39,0.09,1.29,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{AD872201-A711-404D-84F0-D37154A2CB8F},3.1,3.1,3.1,0,0,1
-16976666.0145915,7951214.90047514,11138,Ouzinkie,Unknown Sole,1991,Ind.,10,10,0.313,17,-5,39,17,-5,39,0.09,1.29,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{34FEA229-B3D3-468E-B057-014E83224186},3.1,3.1,3.1,0,0,1
-16976666.0145915,7951214.90047514,11139,Ouzinkie,Char,1991,Ind.,1149.66,524.2,16.381,1976,267,3685,901,300,1502,4.6,0.86,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{B1FD0FC5-44DF-432C-86DD-9DA1532C46D5},31.3,31.3,31.3,12.5,3.1,
-16976666.0145915,7951214.90047514,11140,Ouzinkie,Dolly Varden,1991,Ind.,163,228.2,7.131,280,136,424,392,191,593,2,0.51,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{44B3EA82-8CE9-4B0B-A9FA-253A57D19139},25,25,25,6.3,3.1,1.4
-16976666.0145915,7951214.90047514,11141,Ouzinkie,Dolly Varden-Fingerling,1991,Ind.,986.66,296,9.25,1696,47,3345,509,14,1004,2.6,0.97,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{F164AB5D-29B2-4990-A0FE-E336C23B2E8C},12.5,12.5,12.5,6.3,0,0.3
-16976666.0145915,7951214.90047514,11142,Ouzinkie,Trout,1991,Ind.,51,71.4,2.231,88,19,157,123,26,220,0.63,0.78,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{43FF1F67-43F8-48FD-A1D7-87B147769EB3},12.5,15.6,12.5,0,6.3,1.4
-16976666.0145915,7951214.90047514,11143,Ouzinkie,Rainbow Trout,1991,Ind.,45,63,1.969,77,9,145,108,12,204,0.55,0.88,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{0EDE9912-532C-445A-80BB-CD69691B3054},9.4,12.5,9.4,0,3.1,1.4
-16976666.0145915,7951214.90047514,11144,Ouzinkie,Steelhead,1991,Ind.,6,8.4,0.262,10,-3,23,14,-4,32,0.07,1.29,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{8D50278A-CB7C-4CBE-8FF3-0B8BCB938387},3.1,6.3,3.1,0,3.1,1.4
-16976666.0145915,7951214.90047514,11145,Ouzinkie,Black Oystercatcher,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{00D8ED56-2EC5-4A30-9D98-A006E7A28E7F},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11146,Ouzinkie,Black Oystercatcher Eggs,1991,Ind.,2,0.1,0.003,3,-1,7,0,0,0,0,1.33,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{0A528921-B6DB-481C-860E-76262703B6DE},3.1,3.1,3.1,0,0,0.05
-16976666.0145915,7951214.90047514,11147,Ouzinkie,"Chitons (bidarkis, gumboots)",1991,Gal.,70.75,283,8.844,122,69,175,486,274,698,2.48,0.43,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{EF461242-855A-4ACC-9909-2BFF2C4378F1},62.5,71.9,62.5,15.6,18.8,4
-16976666.0145915,7951214.90047514,11148,Ouzinkie,Black (small) Chitons,1991,Gal.,70.75,283,8.844,122,69,175,486,274,698,2.48,0.43,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{8D7BCA07-8AA7-48CD-9193-DE1C6F796A4C},62.5,71.9,62.5,15.6,18.8,4
-16976666.0145915,7951214.90047514,11149,Ouzinkie,Unknown Chitons,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{F3151EA8-1BE7-49BE-89D5-ACCE0084CA5F},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11150,Ouzinkie,Clams,1991,Gal.,227.44,682.32,21.322,391,259,523,1173,778,1568,5.99,0.33,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{EF38D8D0-C407-4CE0-B997-8BF897F3DDF7},65.6,93.8,65.6,21.9,43.8,3
-16976666.0145915,7951214.90047514,11151,Ouzinkie,Butter Clams,1991,Gal.,212,636,19.875,364,239,489,1093,717,1469,5.58,0.34,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{FF22518A-84DB-4CF8-8363-3E8BC4193A63},62.5,90.6,62.5,21.9,40.6,3
-16976666.0145915,7951214.90047514,11152,Ouzinkie,Pacific Littleneck Clams (Steamers),1991,Gal.,14.5,43.5,1.359,25,7,43,75,21,129,0.38,0.72,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{CC33A83E-D0C0-48E1-A81B-2FB15BE13B5D},12.5,18.8,12.5,0,6.3,3
-16976666.0145915,7951214.90047514,11153,Ouzinkie,Pinkneck Clams,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{F2B2E4FE-7F85-4A19-9200-03D20C2392CB},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11154,Ouzinkie,Razor Clams,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{5189B6BE-835D-4D37-A7A2-001ED33D2DA2},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11155,Ouzinkie,Unknown Clams,1991,Gal.,0.94,2.82,0.088,2,0,4,5,-1,11,0.03,1,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{FF1A9D5E-D4FD-42DF-9953-AEB106DC2A25},3.1,3.1,3.1,0,3.1,3
-16976666.0145915,7951214.90047514,11156,Ouzinkie,Cockles,1991,Gal.,43.8,131.4,4.106,75,19,131,226,58,394,1.15,0.74,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{0A953B93-9E29-4ADB-AB4E-0F3EF49A40FA},25,25,21.9,3.1,3.1,3
-16976666.0145915,7951214.90047514,11157,Ouzinkie,Crabs,1991,Ind.,123,187.7,5.866,211,91,331,323,135,511,1.65,0.56,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{710C3C28-2EE6-47E7-B359-8A79F9D13D9E},18.8,65.6,18.8,15.6,53.1,
-16976666.0145915,7951214.90047514,11158,Ouzinkie,Dungeness Crab,1991,Ind.,14,9.8,0.306,24,2,46,17,1,33,0.09,0.91,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{C5011CDE-49E1-4E45-ADEE-2691526FB912},9.4,31.3,6.3,6.3,28.1,0.7
-16976666.0145915,7951214.90047514,11159,Ouzinkie,King Crab,1991,Ind.,5,11.5,0.359,9,-2,20,20,-5,45,0.1,1.22,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{48441C5B-99D7-4985-8284-2F226EE30042},6.3,25,3.1,0,21.9,2.3
-16976666.0145915,7951214.90047514,11160,Ouzinkie,Tanner Crab,1991,Ind.,104,166.4,5.2,179,63,295,286,100,472,1.46,0.64,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{939763D1-79A5-44EE-AF67-C4DC9CE5A742},12.5,53.1,12.5,12.5,40.6,1.6
-16976666.0145915,7951214.90047514,11161,Ouzinkie,Unknown Crab,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{16DA8418-1D90-46D6-8B2A-CB0AF4AC2674},0,0,0,0,0,
-16976666.0145915,7951214.90047514,11162,Ouzinkie,Mussels,1991, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{1CF7C7A6-FB61-4824-8488-7E37E96475D4},0,3.1,0,0,3.1,
-16976666.0145915,7951214.90047514,11163,Ouzinkie,Octopus,1991,Ind.,20,80,2.5,34,7,61,138,30,246,0.7,0.79,,,GIS_OWNER_CDO,2019/04/10 02:50:21+00,{E2319C1B-BAD7-4FA4-A8E6-DD78C3E34131},21.9,25,15.6,9.4,12.5,4
